# Excitation rates (biagi_v7_1, 3 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
10.600,1.213884e-14,2.498764e-32
10.650,1.222678e-14,2.516995e-32
10.700,1.231461e-14,2.535202e-32
10.750,1.240230e-14,2.553385e-32
10.800,1.248988e-14,2.571542e-32
10.850,1.257732e-14,2.589674e-32
10.900,1.266463e-14,2.607780e-32
10.950,1.275181e-14,2.625860e-32
11.000,1.283886e-14,2.643913e-32
11.050,1.292578e-14,2.661940e-32
11.100,1.301256e-14,2.679939e-32
11.150,1.309920e-14,2.697912e-32
11.200,1.318571e-14,2.715856e-32
11.250,1.327208e-14,2.733773e-32
11.300,1.335830e-14,2.751662e-32
11.350,1.344439e-14,2.769523e-32
11.400,1.353033e-14,2.787355e-32
11.450,1.361613e-14,2.805158e-32
11.500,1.370179e-14,2.822932e-32
11.550,1.378729e-14,2.840677e-32
11.600,1.387266e-14,2.858393e-32
11.650,1.395787e-14,2.876079e-32
11.700,1.404293e-14,2.893735e-32
11.750,1.412785e-14,2.911361e-32
11.800,1.421261e-14,2.928956e-32
11.850,1.429723e-14,2.946521e-32
11.900,1.438169e-14,2.964056e-32
11.950,1.446600e-14,2.981560e-32
12.000,1.455015e-14,2.999033e-32
12.050,1.463415e-14,3.016474e-32
12.100,1.471800e-14,3.033885e-32
12.150,1.480169e-14,3.051264e-32
12.200,1.488522e-14,3.068611e-32
12.250,1.496859e-14,3.085927e-32
12.300,1.505181e-14,3.103211e-32
12.350,1.513487e-14,3.120463e-32
12.400,1.521777e-14,3.137683e-32
12.450,1.530051e-14,3.154870e-32
12.500,1.538309e-14,3.172025e-32
12.550,1.546551e-14,3.189148e-32
12.600,1.554776e-14,3.206238e-32
12.650,1.562986e-14,3.223296e-32
12.700,1.571179e-14,3.240321e-32
12.750,1.579357e-14,3.257313e-32
12.800,1.587517e-14,3.274272e-32
12.850,1.595662e-14,3.291198e-32
12.900,1.603790e-14,3.308090e-32
12.950,1.611902e-14,3.324950e-32
13.000,1.619997e-14,3.341776e-32
13.050,1.628076e-14,3.358569e-32
13.100,1.636138e-14,3.375329e-32
13.150,1.644184e-14,3.392055e-32
13.200,1.652213e-14,3.408747e-32
13.250,1.660225e-14,3.425406e-32
13.300,1.668221e-14,3.442032e-32
13.350,1.676200e-14,3.458623e-32
13.400,1.684163e-14,3.475181e-32
13.450,1.692109e-14,3.491705e-32
13.500,1.700038e-14,3.508195e-32
13.550,1.707951e-14,3.524651e-32
13.600,1.715846e-14,3.541073e-32
13.650,1.723725e-14,3.557461e-32
13.700,1.731588e-14,3.573815e-32
13.750,1.739433e-14,3.590135e-32
13.800,1.747262e-14,3.606421e-32
13.850,1.755073e-14,3.622673e-32
13.900,1.762868e-14,3.638891e-32
13.950,1.770647e-14,3.655075e-32
14.000,1.778408e-14,3.671224e-32
14.050,1.786152e-14,3.687340e-32
14.100,1.793880e-14,3.703421e-32
14.150,1.801591e-14,3.719468e-32
14.200,1.809285e-14,3.735480e-32
14.250,1.816962e-14,3.751459e-32
14.300,1.824622e-14,3.767403e-32
14.350,1.832266e-14,3.783313e-32
14.400,1.839892e-14,3.799189e-32
14.450,1.847502e-14,3.815030e-32
14.500,1.855095e-14,3.830837e-32
14.550,1.862671e-14,3.846610e-32
14.600,1.870230e-14,3.862349e-32
14.650,1.877772e-14,3.878054e-32
14.700,1.885298e-14,3.893724e-32
14.750,1.892807e-14,3.909361e-32
14.800,1.900299e-14,3.924963e-32
14.850,1.907774e-14,3.940531e-32
14.900,1.915232e-14,3.956064e-32
14.950,1.922674e-14,3.971564e-32
15.000,1.930099e-14,3.987029e-32
15.050,1.937507e-14,4.002461e-32
15.100,1.944898e-14,4.017858e-32
15.150,1.952273e-14,4.033221e-32
15.200,1.959631e-14,4.048551e-32
15.250,1.966972e-14,4.063846e-32
15.300,1.974296e-14,4.079107e-32
15.350,1.981604e-14,4.094335e-32
15.400,1.988895e-14,4.109528e-32
15.450,1.996170e-14,4.124688e-32
15.500,2.003428e-14,4.139813e-32
15.550,2.010669e-14,4.154905e-32
15.600,2.017894e-14,4.169964e-32
15.650,2.025102e-14,4.184988e-32
15.700,2.032294e-14,4.199979e-32
15.750,2.039469e-14,4.214936e-32
15.800,2.046628e-14,4.229859e-32
15.850,2.053770e-14,4.244749e-32
15.900,2.060895e-14,4.259605e-32
15.950,2.068005e-14,4.274428e-32
16.000,2.075098e-14,4.289217e-32
16.050,2.082174e-14,4.303973e-32
16.100,2.089234e-14,4.318696e-32
16.150,2.096278e-14,4.333385e-32
16.200,2.103305e-14,4.348041e-32
16.250,2.110316e-14,4.362664e-32
16.300,2.117311e-14,4.377253e-32
16.350,2.124290e-14,4.391810e-32
16.400,2.131252e-14,4.406333e-32
16.450,2.138198e-14,4.420823e-32
16.500,2.145128e-14,4.435280e-32
16.550,2.152042e-14,4.449705e-32
16.600,2.158940e-14,4.464096e-32
16.650,2.165822e-14,4.478455e-32
16.700,2.172687e-14,4.492781e-32
16.750,2.179537e-14,4.507074e-32
16.800,2.186371e-14,4.521334e-32
16.850,2.193188e-14,4.535562e-32
16.900,2.199990e-14,4.549757e-32
16.950,2.206776e-14,4.563920e-32
17.000,2.213546e-14,4.578051e-32
17.050,2.220300e-14,4.592149e-32
17.100,2.227038e-14,4.606214e-32
17.150,2.233760e-14,4.620248e-32
17.200,2.240467e-14,4.634249e-32
17.250,2.247158e-14,4.648218e-32
17.300,2.253833e-14,4.662155e-32
17.350,2.260492e-14,4.676060e-32
17.400,2.267136e-14,4.689933e-32
17.450,2.273764e-14,4.703774e-32
17.500,2.280377e-14,4.717583e-32
17.550,2.286974e-14,4.731361e-32
17.600,2.293556e-14,4.745106e-32
17.650,2.300122e-14,4.758821e-32
17.700,2.306672e-14,4.772503e-32
17.750,2.313207e-14,4.786154e-32
17.800,2.319727e-14,4.799774e-32
17.850,2.326232e-14,4.813362e-32
17.900,2.332721e-14,4.826919e-32
17.950,2.339195e-14,4.840444e-32
18.000,2.345653e-14,4.853939e-32
18.050,2.352097e-14,4.867402e-32
18.100,2.358525e-14,4.880834e-32
18.150,2.364938e-14,4.894235e-32
18.200,2.371335e-14,4.907605e-32
18.250,2.377718e-14,4.920945e-32
18.300,2.384086e-14,4.934253e-32
18.350,2.390439e-14,4.947531e-32
18.400,2.396776e-14,4.960778e-32
18.450,2.403099e-14,4.973995e-32
18.500,2.409407e-14,4.987181e-32
18.550,2.415700e-14,5.000336e-32
18.600,2.421978e-14,5.013461e-32
18.650,2.428241e-14,5.026556e-32
18.700,2.434489e-14,5.039621e-32
18.750,2.440723e-14,5.052655e-32
18.800,2.446942e-14,5.065659e-32
18.850,2.453146e-14,5.078633e-32
18.900,2.459336e-14,5.091578e-32
18.950,2.465511e-14,5.104492e-32
19.000,2.471671e-14,5.117376e-32
19.050,2.477817e-14,5.130231e-32
19.100,2.483949e-14,5.143056e-32
19.150,2.490066e-14,5.155851e-32
19.200,2.496168e-14,5.168617e-32
19.250,2.502256e-14,5.181353e-32
19.300,2.508330e-14,5.194060e-32
19.350,2.514389e-14,5.206738e-32
19.400,2.520434e-14,5.219386e-32
19.450,2.526465e-14,5.232005e-32
19.500,2.532481e-14,5.244595e-32
19.550,2.538484e-14,5.257155e-32
19.600,2.544472e-14,5.269687e-32
19.650,2.550446e-14,5.282190e-32
19.700,2.556406e-14,5.294664e-32
19.750,2.562352e-14,5.307109e-32
19.800,2.568284e-14,5.319525e-32
19.850,2.574202e-14,5.331913e-32
19.900,2.580106e-14,5.344272e-32
19.950,2.585996e-14,5.356603e-32
20.000,2.591872e-14,5.368905e-32
