# Excitation rates (siglo, 5 Prozesse)
Te_eV,Kex_total_m3s,Pexc_coeff_Jm3s
3.750,2.320993e-15,4.098036e-33
3.800,2.426200e-15,4.283875e-33
3.850,2.533282e-15,4.473027e-33
3.900,2.642185e-15,4.665398e-33
3.950,2.752857e-15,4.860893e-33
4.000,2.865244e-15,5.059418e-33
4.050,2.979292e-15,5.260878e-33
4.100,3.094948e-15,5.465178e-33
4.150,3.212160e-15,5.672227e-33
4.200,3.330874e-15,5.881929e-33
4.250,3.451038e-15,6.094193e-33
4.300,3.572602e-15,6.308928e-33
4.350,3.695512e-15,6.526044e-33
4.400,3.819720e-15,6.745449e-33
4.450,3.945175e-15,6.967058e-33
4.500,4.071828e-15,7.190781e-33
4.550,4.199630e-15,7.416534e-33
4.600,4.328534e-15,7.644231e-33
4.650,4.458492e-15,7.873790e-33
4.700,4.589458e-15,8.105130e-33
4.750,4.721388e-15,8.338168e-33
4.800,4.854236e-15,8.572828e-33
4.850,4.987958e-15,8.809032e-33
4.900,5.122513e-15,9.046703e-33
4.950,5.257857e-15,9.285768e-33
5.000,5.393950e-15,9.526154e-33
5.050,5.530752e-15,9.767790e-33
5.100,5.668224e-15,1.001061e-32
5.150,5.806326e-15,1.025454e-32
5.200,5.945022e-15,1.049951e-32
5.250,6.084276e-15,1.074547e-32
5.300,6.224050e-15,1.099235e-32
5.350,6.364311e-15,1.124008e-32
5.400,6.505025e-15,1.148861e-32
5.450,6.646158e-15,1.173788e-32
5.500,6.787679e-15,1.198783e-32
5.550,6.929555e-15,1.223841e-32
5.600,7.071757e-15,1.248955e-32
5.650,7.214255e-15,1.274122e-32
5.700,7.357019e-15,1.299336e-32
5.750,7.500023e-15,1.324592e-32
5.800,7.643238e-15,1.349884e-32
5.850,7.786638e-15,1.375210e-32
5.900,7.930197e-15,1.400563e-32
5.950,8.073892e-15,1.425939e-32
6.000,8.217696e-15,1.451335e-32
6.050,8.361587e-15,1.476745e-32
6.100,8.505542e-15,1.502167e-32
6.150,8.649540e-15,1.527596e-32
6.200,8.793558e-15,1.553028e-32
6.250,8.937576e-15,1.578460e-32
6.300,9.081574e-15,1.603888e-32
6.350,9.225532e-15,1.629309e-32
6.400,9.369432e-15,1.654719e-32
6.450,9.513256e-15,1.680115e-32
6.500,9.656986e-15,1.705495e-32
6.550,9.800605e-15,1.730855e-32
6.600,9.944097e-15,1.756191e-32
6.650,1.008745e-14,1.781503e-32
6.700,1.023064e-14,1.806786e-32
6.750,1.037365e-14,1.832038e-32
6.800,1.051648e-14,1.857256e-32
6.850,1.065911e-14,1.882439e-32
6.900,1.080153e-14,1.907584e-32
6.950,1.094371e-14,1.932689e-32
7.000,1.108566e-14,1.957750e-32
7.050,1.122736e-14,1.982767e-32
7.100,1.136879e-14,2.007738e-32
7.150,1.150996e-14,2.032660e-32
7.200,1.165083e-14,2.057531e-32
7.250,1.179141e-14,2.082350e-32
7.300,1.193169e-14,2.107116e-32
7.350,1.207166e-14,2.131825e-32
7.400,1.221130e-14,2.156478e-32
7.450,1.235061e-14,2.181071e-32
7.500,1.248958e-14,2.205605e-32
7.550,1.262821e-14,2.230077e-32
7.600,1.276648e-14,2.254486e-32
7.650,1.290439e-14,2.278830e-32
7.700,1.304192e-14,2.303110e-32
7.750,1.317909e-14,2.327322e-32
7.800,1.331587e-14,2.351467e-32
7.850,1.345226e-14,2.375543e-32
7.900,1.358826e-14,2.399550e-32
7.950,1.372385e-14,2.423485e-32
8.000,1.385905e-14,2.447349e-32
8.050,1.399383e-14,2.471140e-32
8.100,1.412819e-14,2.494857e-32
8.150,1.426214e-14,2.518500e-32
8.200,1.439566e-14,2.542068e-32
8.250,1.452876e-14,2.565561e-32
8.300,1.466142e-14,2.588976e-32
8.350,1.479365e-14,2.612315e-32
8.400,1.492543e-14,2.635576e-32
8.450,1.505678e-14,2.658758e-32
8.500,1.518767e-14,2.681861e-32
8.550,1.531812e-14,2.704885e-32
8.600,1.544812e-14,2.727829e-32
8.650,1.557766e-14,2.750693e-32
8.700,1.570674e-14,2.773476e-32
8.750,1.583537e-14,2.796177e-32
8.800,1.596353e-14,2.818797e-32
8.850,1.609123e-14,2.841334e-32
8.900,1.621846e-14,2.863790e-32
8.950,1.634523e-14,2.886162e-32
9.000,1.647153e-14,2.908452e-32
9.050,1.659735e-14,2.930659e-32
9.100,1.672270e-14,2.952782e-32
9.150,1.684758e-14,2.974821e-32
9.200,1.697199e-14,2.996777e-32
9.250,1.709592e-14,3.018648e-32
9.300,1.721937e-14,3.040435e-32
9.350,1.734235e-14,3.062138e-32
9.400,1.746484e-14,3.083756e-32
9.450,1.758686e-14,3.105290e-32
9.500,1.770840e-14,3.126738e-32
9.550,1.782946e-14,3.148102e-32
9.600,1.795003e-14,3.169381e-32
9.650,1.807013e-14,3.190575e-32
9.700,1.818974e-14,3.211684e-32
9.750,1.830887e-14,3.232708e-32
9.800,1.842752e-14,3.253647e-32
9.850,1.854569e-14,3.274501e-32
9.900,1.866338e-14,3.295269e-32
9.950,1.878058e-14,3.315953e-32
10.000,1.889731e-14,3.336551e-32
10.050,1.901355e-14,3.357065e-32
10.100,1.912931e-14,3.377493e-32
10.150,1.924458e-14,3.397837e-32
10.200,1.935938e-14,3.418096e-32
10.250,1.947370e-14,3.438270e-32
10.300,1.958754e-14,3.458359e-32
10.350,1.970089e-14,3.478363e-32
10.400,1.981377e-14,3.498283e-32
10.450,1.992617e-14,3.518119e-32
10.500,2.003809e-14,3.537870e-32
10.550,2.014954e-14,3.557537e-32
10.600,2.026051e-14,3.577120e-32
10.650,2.037100e-14,3.596618e-32
10.700,2.048101e-14,3.616033e-32
10.750,2.059055e-14,3.635364e-32
10.800,2.069962e-14,3.654612e-32
10.850,2.080821e-14,3.673776e-32
10.900,2.091634e-14,3.692857e-32
10.950,2.102399e-14,3.711855e-32
11.000,2.113117e-14,3.730769e-32
11.050,2.123788e-14,3.749601e-32
11.100,2.134412e-14,3.768350e-32
11.150,2.144989e-14,3.787017e-32
11.200,2.155520e-14,3.805601e-32
11.250,2.166004e-14,3.824103e-32
11.300,2.176441e-14,3.842524e-32
11.350,2.186832e-14,3.860862e-32
11.400,2.197177e-14,3.879119e-32
11.450,2.207476e-14,3.897294e-32
11.500,2.217729e-14,3.915388e-32
11.550,2.227935e-14,3.933401e-32
11.600,2.238096e-14,3.951334e-32
11.650,2.248211e-14,3.969185e-32
11.700,2.258280e-14,3.986956e-32
11.750,2.268304e-14,4.004647e-32
11.800,2.278282e-14,4.022258e-32
11.850,2.288215e-14,4.039788e-32
11.900,2.298103e-14,4.057240e-32
11.950,2.307946e-14,4.074611e-32
12.000,2.317744e-14,4.091904e-32
12.050,2.327497e-14,4.109117e-32
12.100,2.337205e-14,4.126252e-32
12.150,2.346868e-14,4.143308e-32
12.200,2.356487e-14,4.160286e-32
12.250,2.366062e-14,4.177185e-32
12.300,2.375592e-14,4.194006e-32
12.350,2.385079e-14,4.210750e-32
12.400,2.394521e-14,4.227416e-32
12.450,2.403919e-14,4.244004e-32
12.500,2.413274e-14,4.260516e-32
12.550,2.422585e-14,4.276951e-32
12.600,2.431852e-14,4.293308e-32
12.650,2.441076e-14,4.309590e-32
12.700,2.450256e-14,4.325795e-32
12.750,2.459394e-14,4.341924e-32
12.800,2.468488e-14,4.357977e-32
12.850,2.477540e-14,4.373955e-32
12.900,2.486548e-14,4.389857e-32
12.950,2.495514e-14,4.405684e-32
13.000,2.504437e-14,4.421436e-32
13.050,2.513318e-14,4.437113e-32
13.100,2.522157e-14,4.452716e-32
13.150,2.530953e-14,4.468244e-32
13.200,2.539708e-14,4.483698e-32
13.250,2.548420e-14,4.499079e-32
13.300,2.557090e-14,4.514386e-32
13.350,2.565719e-14,4.529619e-32
13.400,2.574306e-14,4.544779e-32
13.450,2.582852e-14,4.559866e-32
13.500,2.591357e-14,4.574880e-32
13.550,2.599820e-14,4.589822e-32
13.600,2.608242e-14,4.604691e-32
13.650,2.616623e-14,4.619488e-32
13.700,2.624963e-14,4.634213e-32
13.750,2.633263e-14,4.648867e-32
13.800,2.641522e-14,4.663448e-32
13.850,2.649740e-14,4.677959e-32
13.900,2.657918e-14,4.692399e-32
13.950,2.666056e-14,4.706767e-32
14.000,2.674154e-14,4.721065e-32
14.050,2.682212e-14,4.735293e-32
14.100,2.690229e-14,4.749450e-32
14.150,2.698208e-14,4.763538e-32
14.200,2.706146e-14,4.777555e-32
14.250,2.714045e-14,4.791503e-32
14.300,2.721905e-14,4.805382e-32
14.350,2.729725e-14,4.819192e-32
14.400,2.737506e-14,4.832932e-32
14.450,2.745248e-14,4.846604e-32
14.500,2.752951e-14,4.860207e-32
14.550,2.760616e-14,4.873742e-32
14.600,2.768241e-14,4.887209e-32
14.650,2.775828e-14,4.900608e-32
14.700,2.783377e-14,4.913940e-32
14.750,2.790887e-14,4.927203e-32
14.800,2.798360e-14,4.940400e-32
14.850,2.805794e-14,4.953530e-32
14.900,2.813190e-14,4.966592e-32
14.950,2.820548e-14,4.979588e-32
15.000,2.827869e-14,4.992518e-32
15.050,2.835152e-14,5.005381e-32
15.100,2.842397e-14,5.018179e-32
15.150,2.849605e-14,5.030910e-32
15.200,2.856776e-14,5.043576e-32
15.250,2.863910e-14,5.056177e-32
15.300,2.871006e-14,5.068712e-32
15.350,2.878066e-14,5.081183e-32
15.400,2.885089e-14,5.093588e-32
15.450,2.892075e-14,5.105929e-32
15.500,2.899025e-14,5.118206e-32
15.550,2.905938e-14,5.130418e-32
15.600,2.912815e-14,5.142567e-32
15.650,2.919656e-14,5.154652e-32
15.700,2.926460e-14,5.166673e-32
15.750,2.933229e-14,5.178631e-32
15.800,2.939962e-14,5.190525e-32
15.850,2.946659e-14,5.202357e-32
15.900,2.953320e-14,5.214126e-32
15.950,2.959946e-14,5.225832e-32
16.000,2.966536e-14,5.237476e-32
16.050,2.973091e-14,5.249058e-32
16.100,2.979611e-14,5.260577e-32
16.150,2.986096e-14,5.272036e-32
16.200,2.992546e-14,5.283432e-32
16.250,2.998961e-14,5.294767e-32
16.300,3.005341e-14,5.306041e-32
16.350,3.011686e-14,5.317254e-32
16.400,3.017998e-14,5.328406e-32
16.450,3.024274e-14,5.339498e-32
16.500,3.030517e-14,5.350529e-32
16.550,3.036725e-14,5.361500e-32
16.600,3.042899e-14,5.372411e-32
16.650,3.049039e-14,5.383262e-32
16.700,3.055145e-14,5.394053e-32
16.750,3.061218e-14,5.404786e-32
16.800,3.067257e-14,5.415458e-32
16.850,3.073262e-14,5.426072e-32
16.900,3.079234e-14,5.436627e-32
16.950,3.085173e-14,5.447124e-32
17.000,3.091079e-14,5.457562e-32
17.050,3.096951e-14,5.467941e-32
17.100,3.102791e-14,5.478263e-32
17.150,3.108597e-14,5.488527e-32
17.200,3.114371e-14,5.498733e-32
17.250,3.120112e-14,5.508881e-32
17.300,3.125821e-14,5.518973e-32
17.350,3.131498e-14,5.529007e-32
17.400,3.137141e-14,5.538984e-32
17.450,3.142753e-14,5.548905e-32
17.500,3.148333e-14,5.558769e-32
17.550,3.153881e-14,5.568576e-32
17.600,3.159396e-14,5.578328e-32
17.650,3.164880e-14,5.588023e-32
17.700,3.170333e-14,5.597663e-32
17.750,3.175753e-14,5.607247e-32
17.800,3.181143e-14,5.616776e-32
17.850,3.186501e-14,5.626249e-32
17.900,3.191827e-14,5.635667e-32
17.950,3.197123e-14,5.645031e-32
18.000,3.202388e-14,5.654340e-32
18.050,3.207621e-14,5.663594e-32
18.100,3.212824e-14,5.672794e-32
18.150,3.217996e-14,5.681940e-32
18.200,3.223138e-14,5.691032e-32
18.250,3.228249e-14,5.700071e-32
18.300,3.233329e-14,5.709055e-32
18.350,3.238380e-14,5.717987e-32
18.400,3.243400e-14,5.726865e-32
18.450,3.248390e-14,5.735690e-32
18.500,3.253350e-14,5.744463e-32
18.550,3.258280e-14,5.753182e-32
18.600,3.263180e-14,5.761850e-32
18.650,3.268051e-14,5.770465e-32
18.700,3.272892e-14,5.779028e-32
18.750,3.277704e-14,5.787538e-32
18.800,3.282486e-14,5.795998e-32
18.850,3.287239e-14,5.804405e-32
18.900,3.291963e-14,5.812762e-32
18.950,3.296658e-14,5.821067e-32
19.000,3.301324e-14,5.829321e-32
19.050,3.305961e-14,5.837524e-32
19.100,3.310569e-14,5.845677e-32
19.150,3.315149e-14,5.853779e-32
19.200,3.319700e-14,5.861831e-32
19.250,3.324223e-14,5.869833e-32
19.300,3.328717e-14,5.877785e-32
19.350,3.333183e-14,5.885687e-32
19.400,3.337621e-14,5.893539e-32
19.450,3.342031e-14,5.901342e-32
19.500,3.346414e-14,5.909096e-32
19.550,3.350768e-14,5.916801e-32
19.600,3.355094e-14,5.924457e-32
19.650,3.359393e-14,5.932064e-32
19.700,3.363664e-14,5.939623e-32
19.750,3.367908e-14,5.947133e-32
19.800,3.372125e-14,5.954595e-32
19.850,3.376314e-14,5.962009e-32
19.900,3.380476e-14,5.969375e-32
19.950,3.384612e-14,5.976694e-32
20.000,3.388720e-14,5.983965e-32
